,unique_id,pair_id,sbj_id,wall_time,condition,block,rule_id,rule_num,trial,stimulus,choice,correct,points,reaction_time
0,2_2_2,2,2.0,36.5841067014,2_ND,training,02,1_B,1.0,01000,kill,1.0,100.0,2.26719726161
1,2_2_2,2,2.0,41.7718428068,2_ND,training,02,1_B,2.0,11110,kill,0.0,0.0,2.48247821528
2,2_2_2,2,2.0,52.0223467311,2_ND,training,02,1_B,3.0,10011,ignore,1.0,100.0,7.5907621962
3,2_2_2,2,2.0,57.0850484547,2_ND,training,02,1_B,4.0,10010,ignore,1.0,200.0,2.30825466915
4,2_2_2,2,2.0,65.4292543727,2_ND,training,02,1_B,5.0,00110,ignore,0.0,100.0,5.66303129626
5,2_2_2,2,2.0,79.148624605,2_ND,training,02,1_B,6.0,00001,ignore,1.0,200.0,11.0430094725
6,2_2_2,2,2.0,83.0238242247,2_ND,training,02,1_B,7.0,01011,ignore,0.0,100.0,1.20149251893
7,2_2_2,2,2.0,89.1178517679,2_ND,training,02,1_B,8.0,01100,kill,1.0,200.0,3.23741462025
8,2_2_2,2,2.0,95.0088046137,2_ND,training,02,1_B,9.0,00011,ignore,1.0,300.0,3.13326836029
9,2_2_2,2,2.0,100.884044876,2_ND,training,02,1_B,10.0,01001,kill,1.0,400.0,3.17306667564
10,2_2_2,2,2.0,105.478023566,2_ND,training,02,1_B,11.0,10000,kill,0.0,300.0,1.89700937894
11,2_2_2,2,2.0,114.650385363,2_ND,training,02,1_B,12.0,00000,ignore,1.0,400.0,6.4650988841
12,2_2_2,2,2.0,119.384998124,2_ND,training,02,1_B,13.0,11011,ignore,1.0,500.0,2.03426808031
13,2_2_2,2,2.0,126.104039522,2_ND,training,02,1_B,14.0,10100,kill,0.0,400.0,4.00469070341
14,2_2_2,2,2.0,135.338834558,2_ND,training,02,1_B,15.0,01101,ignore,0.0,300.0,6.56233142656
15,2_2_2,2,2.0,142.948580432,2_ND,training,02,1_B,16.0,10101,ignore,1.0,400.0,4.9571658233
16,2_2_2,2,2.0,146.605025202,2_ND,training,02,1_B,17.0,10110,ignore,1.0,500.0,0.960458675749
17,2_2_2,2,2.0,150.26145232,2_ND,training,02,1_B,18.0,00111,ignore,0.0,400.0,1.00676305338
18,2_2_2,2,2.0,154.621054714,2_ND,training,02,1_B,19.0,11100,ignore,1.0,500.0,1.68495764573
19,2_2_2,2,2.0,161.152638346,2_ND,training,02,1_B,20.0,11101,ignore,1.0,600.0,3.85613096201
20,2_2_2,2,2.0,165.934121604,2_ND,training,02,1_B,21.0,01110,kill,1.0,700.0,2.10816985388
21,2_2_2,2,2.0,170.199902951,2_ND,training,02,1_B,22.0,00100,ignore,0.0,600.0,1.55300420956
22,2_2_2,2,2.0,177.122156985,2_ND,training,02,1_B,23.0,11111,kill,0.0,500.0,4.30451269807
