,unique_id,pair_id,sbj_id,wall_time,condition,block,rule_id,rule_num,trial,stimulus,choice,correct,points,reaction_time
0,2_32_2,32,2.0,43.9753119219,2_ND,training,02,1_B,1.0,10010,ignore,1.0,100.0,4.73940842365
1,2_32_2,32,2.0,49.9602468865,2_ND,training,02,1_B,2.0,11110,ignore,1.0,200.0,3.74863551961
2,2_32_2,32,2.0,56.2734979622,2_ND,training,02,1_B,3.0,11101,kill,0.0,100.0,4.06404211599
3,2_32_2,32,2.0,61.0239616068,2_ND,training,02,1_B,4.0,11001,kill,0.0,0.0,2.51921280547
4,2_32_2,32,2.0,65.5870027625,2_ND,training,02,1_B,5.0,01010,ignore,0.0,0.0,2.33309250364
5,2_32_2,32,2.0,70.2281091493,2_ND,training,02,1_B,6.0,10011,ignore,1.0,100.0,2.40255783895
6,2_32_2,32,2.0,74.5723231495,2_ND,training,02,1_B,7.0,10001,ignore,1.0,200.0,2.10123551324
7,2_32_2,32,2.0,80.9167152119,2_ND,training,02,1_B,8.0,10000,kill,0.0,100.0,4.09167078163
8,2_32_2,32,2.0,87.3393107454,2_ND,training,02,1_B,9.0,10111,ignore,1.0,200.0,4.17684684141
9,2_32_2,32,2.0,92.12108263,2_ND,training,02,1_B,10.0,00000,ignore,1.0,300.0,2.5228352065
10,2_32_2,32,2.0,95.9965181146,2_ND,training,02,1_B,11.0,10100,kill,0.0,200.0,1.64813444214
11,2_32_2,32,2.0,99.3405773769,2_ND,training,02,1_B,12.0,01000,ignore,0.0,100.0,1.08954029214
12,2_32_2,32,2.0,102.856614359,2_ND,training,02,1_B,13.0,01100,ignore,0.0,0.0,1.27320043327
13,2_32_2,32,2.0,106.481968208,2_ND,training,02,1_B,14.0,11010,ignore,1.0,100.0,1.38541237629
14,2_32_2,32,2.0,112.732747017,2_ND,training,02,1_B,15.0,11011,ignore,1.0,200.0,4.02207517072
15,2_32_2,32,2.0,117.733068724,2_ND,training,02,1_B,16.0,00010,ignore,1.0,300.0,2.78329394725
16,2_32_2,32,2.0,123.249389866,2_ND,training,02,1_B,17.0,00100,kill,1.0,400.0,3.27512441604
17,2_32_2,32,2.0,126.87470048,2_ND,training,02,1_B,18.0,01001,ignore,0.0,300.0,1.41025803669
18,2_32_2,32,2.0,131.531510196,2_ND,training,02,1_B,19.0,00001,ignore,1.0,400.0,2.41314571752
19,2_32_2,32,2.0,135.62553248,2_ND,training,02,1_B,20.0,01111,ignore,0.0,300.0,1.85615953242
20,2_32_2,32,2.0,139.813640765,2_ND,training,02,1_B,21.0,11111,ignore,1.0,400.0,1.95258878652
21,2_32_2,32,2.0,143.579700787,2_ND,training,02,1_B,22.0,00101,kill,1.0,500.0,1.53377608072
22,2_32_2,32,2.0,150.205442618,2_ND,training,02,1_B,23.0,01110,ignore,0.0,400.0,4.42141594209
23,2_32_2,32,2.0,153.92456645,2_ND,training,02,1_B,24.0,00011,ignore,1.0,500.0,1.48587875154
24,2_32_2,32,2.0,157.315557352,2_ND,training,02,1_B,25.0,01011,ignore,0.0,400.0,1.1577193693
25,2_32_2,32,2.0,161.300344974,2_ND,training,02,1_B,26.0,00110,kill,1.0,500.0,1.75577735276
