,unique_id,pair_id,sbj_id,wall_time,condition,block,rule_id,rule_num,trial,stimulus,choice,correct,points,reaction_time
0,2_2_1,2,1.0,32.2491181817,2_ND,training,02,1_B,1.0,10110,kill,0.0,0.0,4.15739142715
1,2_2_1,2,1.0,39.7059907811,2_ND,training,02,1_B,2.0,11011,ignore,1.0,100.0,5.25152142391
2,2_2_1,2,1.0,45.74072695,2_ND,training,02,1_B,3.0,01101,kill,1.0,200.0,3.83730698935
3,2_2_1,2,1.0,50.6472254745,2_ND,training,02,1_B,4.0,10100,ignore,1.0,300.0,2.69293962418
4,2_2_1,2,1.0,55.7099515739,2_ND,training,02,1_B,5.0,00000,kill,0.0,200.0,2.87935756993
5,2_2_1,2,1.0,61.694624439,2_ND,training,02,1_B,6.0,10001,kill,0.0,100.0,3.7753957919
6,2_2_1,2,1.0,65.9605020945,2_ND,training,02,1_B,7.0,11010,ignore,1.0,200.0,2.09235363377
7,2_2_1,2,1.0,71.2107894655,2_ND,training,02,1_B,8.0,11100,ignore,1.0,300.0,3.06675134531
8,2_2_1,2,1.0,76.664151213,2_ND,training,02,1_B,9.0,11101,ignore,1.0,400.0,3.29554911662
9,2_2_1,2,1.0,81.404323537,2_ND,training,02,1_B,10.0,10010,ignore,1.0,500.0,2.58866912766
10,2_2_1,2,1.0,85.3264299989,2_ND,training,02,1_B,11.0,10111,ignore,1.0,600.0,1.75138553851
11,2_2_1,2,1.0,93.2799690953,2_ND,training,02,1_B,12.0,01100,ignore,0.0,500.0,5.74650680084
12,2_2_1,2,1.0,97.2332557158,2_ND,training,02,1_B,13.0,00001,ignore,1.0,600.0,1.77274705281
13,2_2_1,2,1.0,103.577342607,2_ND,training,02,1_B,14.0,11000,ignore,1.0,700.0,4.20724864484
14,2_2_1,2,1.0,107.780679312,2_ND,training,02,1_B,15.0,11111,ignore,1.0,800.0,2.03832337935
15,2_2_1,2,1.0,112.577813485,2_ND,training,02,1_B,16.0,00011,kill,0.0,700.0,2.63124395495
16,2_2_1,2,1.0,117.40619309,2_ND,training,02,1_B,17.0,00110,ignore,0.0,600.0,2.68506401804
17,2_2_1,2,1.0,123.73464536,2_ND,training,02,1_B,18.0,01010,ignore,0.0,500.0,4.1884077843
18,2_2_1,2,1.0,131.375659927,2_ND,training,02,1_B,19.0,00111,kill,1.0,600.0,5.43557882257
19,2_2_1,2,1.0,136.407143057,2_ND,training,02,1_B,20.0,01111,ignore,0.0,500.0,2.88187206574
20,2_2_1,2,1.0,140.90737049,2_ND,training,02,1_B,21.0,10000,kill,0.0,400.0,2.30833958707
21,2_2_1,2,1.0,144.907599566,2_ND,training,02,1_B,22.0,11001,kill,0.0,300.0,1.79638290291
22,2_2_1,2,1.0,148.829644859,2_ND,training,02,1_B,23.0,01110,ignore,0.0,200.0,1.8132918096
23,2_2_1,2,1.0,153.489315548,2_ND,training,02,1_B,24.0,00010,kill,0.0,100.0,2.52123055525
24,2_2_1,2,1.0,157.977078472,2_ND,training,02,1_B,25.0,01001,kill,1.0,200.0,2.35183318034
25,2_2_1,2,1.0,163.449239206,2_ND,training,02,1_B,26.0,00101,ignore,0.0,100.0,3.34344482231
26,2_2_1,2,1.0,167.405693065,2_ND,training,02,1_B,27.0,11110,ignore,1.0,200.0,1.79868926004
27,2_2_1,2,1.0,171.390344993,2_ND,training,02,1_B,28.0,10101,kill,0.0,100.0,1.84333069499
28,2_2_1,2,1.0,174.843612319,2_ND,training,02,1_B,29.0,00100,ignore,0.0,0.0,1.28565082952
29,2_2_1,2,1.0,181.628650227,2_ND,training,02,1_B,30.0,01011,ignore,0.0,0.0,4.6719061233
30,2_2_1,2,1.0,185.272617325,2_ND,training,02,1_B,31.0,10011,kill,0.0,0.0,1.53034144595
31,2_2_1,2,1.0,188.838475358,2_ND,training,02,1_B,32.0,01000,ignore,0.0,0.0,1.44526199199
32,2_2_1,2,1.0,193.482512657,2_ND,training,02,1_B,33.0,01111,ignore,0.0,0.0,2.51275393329
33,2_2_1,2,1.0,197.079598879,2_ND,training,02,1_B,34.0,01100,ignore,0.0,0.0,1.48914066233
34,2_2_1,2,1.0,201.41072493,2_ND,training,02,1_B,35.0,00101,kill,1.0,100.0,2.19368022018
35,2_2_1,2,1.0,205.229600768,2_ND,training,02,1_B,36.0,10110,ignore,1.0,200.0,1.68915371718
36,2_2_1,2,1.0,209.420490206,2_ND,training,02,1_B,37.0,11101,kill,0.0,100.0,2.07716648959
37,2_2_1,2,1.0,213.625611895,2_ND,training,02,1_B,38.0,10111,ignore,1.0,200.0,2.05286311783
