,unique_id,pair_id,sbj_id,wall_time,condition,block,rule_id,rule_num,trial,stimulus,choice,correct,points,reaction_time
0,2_37_2,37,2.0,17.5684585144,2_ND,training,02,1_A,1.0,10111,kill,0.0,0.0,3.25145778699
1,2_37_2,37,2.0,23.6156212693,2_ND,training,02,1_A,2.0,11001,kill,1.0,100.0,3.3290944889
2,2_37_2,37,2.0,28.6158261231,2_ND,training,02,1_A,3.0,01111,ignore,1.0,200.0,2.31363480363
3,2_37_2,37,2.0,33.60047687,2_ND,training,02,1_A,4.0,11100,kill,0.0,100.0,2.30886322994
4,2_37_2,37,2.0,39.6788820814,2_ND,training,02,1_A,5.0,01011,kill,1.0,200.0,3.41193381951
5,2_37_2,37,2.0,47.5386504448,2_ND,training,02,1_A,6.0,01100,ignore,1.0,300.0,5.16789592608
6,2_37_2,37,2.0,53.3513841382,2_ND,training,02,1_A,7.0,00001,ignore,0.0,200.0,3.11643288432
7,2_37_2,37,2.0,57.8828404801,2_ND,training,02,1_A,8.0,01010,ignore,1.0,300.0,1.86288468581
8,2_37_2,37,2.0,65.3363448342,2_ND,training,02,1_A,9.0,01000,kill,1.0,400.0,4.74766450291
9,2_37_2,37,2.0,70.274081196,2_ND,training,02,1_A,10.0,01101,ignore,1.0,500.0,2.20929485969
10,2_37_2,37,2.0,75.368093883,2_ND,training,02,1_A,11.0,00111,ignore,1.0,600.0,2.32449574774
11,2_37_2,37,2.0,81.5715276261,2_ND,training,02,1_A,12.0,01110,kill,0.0,500.0,3.56593376368
12,2_37_2,37,2.0,85.7904662127,2_ND,training,02,1_A,13.0,11000,kill,1.0,600.0,1.53000881815
13,2_37_2,37,2.0,90.1969112651,2_ND,training,02,1_A,14.0,10010,kill,0.0,500.0,1.71395353802
14,2_37_2,37,2.0,94.478360628,2_ND,training,02,1_A,15.0,11110,kill,0.0,400.0,1.61034761918
15,2_37_2,37,2.0,98.7754548246,2_ND,training,02,1_A,16.0,00101,ignore,1.0,500.0,1.58167178733
16,2_37_2,37,2.0,103.947555384,2_ND,training,02,1_A,17.0,11011,kill,1.0,600.0,2.51337173691
17,2_37_2,37,2.0,108.72903759,2_ND,training,02,1_A,18.0,10110,kill,0.0,500.0,2.1171118986
18,2_37_2,37,2.0,114.010519795,2_ND,training,02,1_A,19.0,10101,kill,0.0,400.0,2.5628831258
19,2_37_2,37,2.0,118.620109168,2_ND,training,02,1_A,20.0,11101,kill,0.0,300.0,1.94805048188
20,2_37_2,37,2.0,123.307875909,2_ND,training,02,1_A,21.0,00110,ignore,1.0,400.0,1.99084562319
21,2_37_2,37,2.0,127.370541454,2_ND,training,02,1_A,22.0,00010,ignore,1.0,500.0,1.38107972301
22,2_37_2,37,2.0,131.839548599,2_ND,training,02,1_A,23.0,10100,kill,0.0,400.0,1.78352827967
23,2_37_2,37,2.0,136.136602564,2_ND,training,02,1_A,24.0,11111,kill,0.0,300.0,1.62497146826
24,2_37_2,37,2.0,140.886821786,2_ND,training,02,1_A,25.0,10011,ignore,0.0,200.0,2.04704493317
25,2_37_2,37,2.0,144.73076181,2_ND,training,02,1_A,26.0,00100,ignore,1.0,300.0,1.15210658636
26,2_37_2,37,2.0,149.387235599,2_ND,training,02,1_A,27.0,00000,kill,1.0,400.0,1.97453983851
27,2_37_2,37,2.0,156.840705058,2_ND,training,02,1_A,28.0,10001,kill,1.0,500.0,4.72974575144
28,2_37_2,37,2.0,161.028434031,2_ND,training,02,1_A,29.0,01001,ignore,0.0,400.0,1.48650674663
29,2_37_2,37,2.0,165.200520632,2_ND,training,02,1_A,30.0,11010,ignore,1.0,500.0,1.51332863141
30,2_37_2,37,2.0,169.38815272,2_ND,training,02,1_A,31.0,00011,ignore,0.0,400.0,1.48439580867
31,2_37_2,37,2.0,173.513398421,2_ND,training,02,1_A,32.0,10000,ignore,0.0,300.0,1.44849877909
32,2_37_2,37,2.0,178.013615591,2_ND,training,02,1_A,33.0,11101,kill,0.0,200.0,1.81140768608
33,2_37_2,37,2.0,187.092091824,2_ND,training,02,1_A,34.0,10110,ignore,1.0,300.0,6.42112842812
34,2_37_2,37,2.0,191.545502988,2_ND,training,02,1_A,35.0,10010,kill,0.0,200.0,1.75291844768
35,2_37_2,37,2.0,196.217539505,2_ND,training,02,1_A,36.0,11111,kill,0.0,100.0,1.9907179488
36,2_37_2,37,2.0,199.999043058,2_ND,training,02,1_A,37.0,00111,ignore,1.0,200.0,1.09892917725
37,2_37_2,37,2.0,203.671072596,2_ND,training,02,1_A,38.0,00011,ignore,0.0,100.0,0.971516295522
38,2_37_2,37,2.0,207.577504512,2_ND,training,02,1_A,39.0,01100,ignore,1.0,200.0,1.22537936946
39,2_37_2,37,2.0,214.593468326,2_ND,training,02,1_A,40.0,10000,ignore,0.0,100.0,4.3307205926
40,2_37_2,37,2.0,218.656149882,2_ND,training,02,1_A,41.0,10111,ignore,1.0,200.0,1.41734130197
41,2_37_2,37,2.0,222.343809065,2_ND,training,02,1_A,42.0,00010,ignore,1.0,300.0,1.00203950599
42,2_37_2,37,2.0,226.469022334,2_ND,training,02,1_A,43.0,10100,kill,0.0,200.0,1.44615342931
43,2_37_2,37,2.0,231.859931343,2_ND,training,02,1_A,44.0,11100,kill,0.0,100.0,2.69522563472
44,2_37_2,37,2.0,236.156989413,2_ND,training,02,1_A,45.0,00001,kill,1.0,200.0,1.57460330623
45,2_37_2,37,2.0,240.110298766,2_ND,training,02,1_A,46.0,01001,ignore,0.0,100.0,1.28588101896
46,2_37_2,37,2.0,243.907357657,2_ND,training,02,1_A,47.0,01110,ignore,1.0,200.0,1.10957705704
47,2_37_2,37,2.0,249.642016615,2_ND,training,02,1_A,48.0,11010,ignore,1.0,300.0,3.07017452391
48,2_37_2,37,2.0,254.517197863,2_ND,training,02,1_A,49.0,10011,kill,1.0,400.0,2.21625414018
49,2_37_2,37,2.0,258.97057988,2_ND,training,02,1_A,50.0,00100,ignore,1.0,500.0,1.79246918162
50,2_37_2,37,2.0,264.517694192,2_ND,training,02,1_A,51.0,01010,kill,0.0,400.0,2.89479466182
51,2_37_2,37,2.0,268.267846909,2_ND,training,02,1_A,52.0,01011,ignore,0.0,300.0,1.09421179334
52,2_37_2,37,2.0,272.314937411,2_ND,training,02,1_A,53.0,01111,ignore,1.0,400.0,1.4144589808
53,2_37_2,37,2.0,276.23698337,2_ND,training,02,1_A,54.0,00000,ignore,0.0,300.0,1.25811204474
54,2_37_2,37,2.0,280.393458802,2_ND,training,02,1_A,55.0,11000,ignore,0.0,200.0,1.48584333244
55,2_37_2,37,2.0,284.596760355,2_ND,training,02,1_A,56.0,10001,ignore,0.0,100.0,1.55718293646
56,2_37_2,37,2.0,288.677193577,2_ND,training,02,1_A,57.0,00110,ignore,1.0,200.0,1.45173128113
57,2_37_2,37,2.0,293.940943411,2_ND,training,02,1_A,58.0,01000,ignore,0.0,100.0,2.62328091157
58,2_37_2,37,2.0,297.722423974,2_ND,training,02,1_A,59.0,00101,ignore,1.0,200.0,1.13965032818
59,2_37_2,37,2.0,302.144510987,2_ND,training,02,1_A,60.0,10101,kill,0.0,100.0,1.74261212767
60,2_37_2,37,2.0,309.285445448,2_ND,training,02,1_A,61.0,11011,ignore,0.0,0.0,4.49741366995
61,2_37_2,37,2.0,312.92628713,2_ND,training,02,1_A,62.0,01101,ignore,1.0,100.0,0.996483001654
62,2_37_2,37,2.0,318.239007276,2_ND,training,02,1_A,63.0,11110,kill,0.0,0.0,2.6827816924
63,2_37_2,37,2.0,325.473757782,2_ND,training,02,1_A,64.0,11001,kill,1.0,100.0,4.61416922973
64,2_37_2,37,2.0,329.567696163,2_ND,training,02,1_A,65.0,00100,ignore,1.0,200.0,1.43248118547
65,2_37_2,37,2.0,334.833563914,2_ND,training,02,1_A,66.0,01100,ignore,1.0,300.0,2.60069034486
66,2_37_2,37,2.0,340.021288781,2_ND,training,02,1_A,67.0,01001,kill,1.0,400.0,2.53907000498
67,2_37_2,37,2.0,346.052848986,2_ND,training,02,1_A,68.0,11001,kill,1.0,500.0,3.37869988883
68,2_37_2,37,2.0,350.193640994,2_ND,training,02,1_A,69.0,01101,ignore,1.0,600.0,1.50901315498
69,2_37_2,37,2.0,354.115745249,2_ND,training,02,1_A,70.0,00011,ignore,0.0,500.0,1.25618625517
70,2_37_2,37,2.0,357.928429679,2_ND,training,02,1_A,71.0,01110,ignore,1.0,600.0,1.17760041119
71,2_37_2,37,2.0,362.22549596,2_ND,training,02,1_A,72.0,10111,kill,0.0,500.0,1.67086117401
72,2_37_2,37,2.0,367.678875513,2_ND,training,02,1_A,73.0,11110,ignore,1.0,600.0,2.78689174033
73,2_37_2,37,2.0,371.647821489,2_ND,training,02,1_A,74.0,00000,ignore,0.0,500.0,1.24232516819
74,2_37_2,37,2.0,375.413617808,2_ND,training,02,1_A,75.0,10010,ignore,1.0,600.0,1.11750354286
75,2_37_2,37,2.0,379.695069223,2_ND,training,02,1_A,76.0,01010,ignore,1.0,700.0,1.62198364126
