,unique_id,pair_id,sbj_id,wall_time,condition,block,rule_id,rule_num,trial,stimulus,choice,correct,points,reaction_time
0,3_14_2,14,2.0,33.295001115,3_D,training,05,1_B,1.0,00101,ignore,0.0,0.0,4.91687250969
1,3_14_2,14,2.0,38.9206906086,3_D,training,05,1_B,2.0,10101,kill,1.0,100.0,3.39919229133
2,3_14_2,14,2.0,46.4683487199,3_D,training,05,1_B,3.0,01101,kill,1.0,200.0,5.37082378548
3,3_14_2,14,2.0,50.2812635822,3_D,training,05,1_B,4.0,11011,kill,0.0,100.0,1.62342645289
4,3_14_2,14,2.0,59.704145267,3_D,training,05,1_B,5.0,11000,kill,1.0,200.0,7.25212792949
5,3_14_2,14,2.0,64.6109438893,3_D,training,05,1_B,6.0,01000,ignore,0.0,100.0,2.72260002776
6,3_14_2,14,2.0,70.6271913606,3_D,training,05,1_B,7.0,01100,kill,1.0,200.0,3.82629228837
7,3_14_2,14,2.0,82.1284454765,3_D,training,05,1_B,8.0,01111,ignore,1.0,300.0,9.308994079
8,3_14_2,14,2.0,88.1446664945,3_D,training,05,1_B,9.0,10110,kill,0.0,200.0,3.83999255893
9,3_14_2,14,2.0,93.4108109969,3_D,training,05,1_B,10.0,00011,ignore,1.0,300.0,3.07417488332
10,3_14_2,14,2.0,102.505588482,3_D,training,05,1_B,11.0,11101,kill,1.0,400.0,6.89844733111
11,3_14_2,14,2.0,110.490801348,3_D,training,05,1_B,12.0,10010,kill,0.0,300.0,5.80000420978
12,3_14_2,14,2.0,114.116334113,3_D,training,05,1_B,13.0,01001,ignore,0.0,200.0,1.43394174121
13,3_14_2,14,2.0,119.710562335,3_D,training,05,1_B,14.0,00110,kill,0.0,100.0,3.40590205323
14,3_14_2,14,2.0,125.336153127,3_D,training,05,1_B,15.0,10011,ignore,1.0,200.0,3.45018978139
15,3_14_2,14,2.0,128.8834261,3_D,training,05,1_B,16.0,01011,ignore,1.0,300.0,1.36475573042
16,3_14_2,14,2.0,132.180637918,3_D,training,05,1_B,17.0,01010,ignore,1.0,400.0,1.12437166204
17,3_14_2,14,2.0,136.134215718,3_D,training,05,1_B,18.0,00000,kill,0.0,300.0,1.78170048902
18,3_14_2,14,2.0,141.869120532,3_D,training,05,1_B,19.0,10001,kill,1.0,400.0,3.54767944467
19,3_14_2,14,2.0,149.65132847,3_D,training,05,1_B,20.0,11110,ignore,1.0,500.0,5.61864636264
20,3_14_2,14,2.0,155.214346585,3_D,training,05,1_B,21.0,00111,kill,0.0,400.0,3.39694603291
21,3_14_2,14,2.0,158.589740826,3_D,training,05,1_B,22.0,01110,ignore,1.0,500.0,1.19356762839
22,3_14_2,14,2.0,162.011992466,3_D,training,05,1_B,23.0,11111,ignore,1.0,600.0,1.24802481722
23,3_14_2,14,2.0,165.19982939,3_D,training,05,1_B,24.0,00010,ignore,1.0,700.0,1.00369009883
24,3_14_2,14,2.0,168.606437719,3_D,training,05,1_B,25.0,11010,ignore,1.0,800.0,1.24246847786
25,3_14_2,14,2.0,172.153681964,3_D,training,05,1_B,26.0,11100,kill,1.0,900.0,1.3755193957
26,3_14_2,14,2.0,175.29468083,3_D,training,05,1_B,27.0,10000,kill,0.0,800.0,0.974647175011
27,3_14_2,14,2.0,179.8264018,3_D,training,05,1_B,28.0,11001,kill,1.0,900.0,2.34996831288
28,3_14_2,14,2.0,186.311425226,3_D,training,05,1_B,29.0,00100,kill,0.0,800.0,4.30079610334
29,3_14_2,14,2.0,190.390028058,3_D,training,05,1_B,30.0,10100,kill,0.0,700.0,1.86624934862
30,3_14_2,14,2.0,194.171667391,3_D,training,05,1_B,31.0,10111,ignore,1.0,800.0,1.6063970436
31,3_14_2,14,2.0,200.141010245,3_D,training,05,1_B,32.0,00001,ignore,0.0,700.0,3.77897920824
32,3_14_2,14,2.0,205.235435018,3_D,training,05,1_B,33.0,01101,kill,1.0,800.0,2.92821274403
