,unique_id,pair_id,sbj_id,wall_time,condition,block,rule_id,rule_num,trial,stimulus,choice,correct,points,reaction_time
0,1_38_1,38,1.0,27.4926784805,1_I,training,03,1_B,1.0,10101,ignore,0.0,0.0,3.63734423971
1,1_38_1,38,1.0,33.9617111598,1_I,training,03,1_B,2.0,00000,ignore,0.0,0.0,4.34536866102
2,1_38_1,38,1.0,39.1182347787,1_I,training,03,1_B,3.0,00011,ignore,1.0,100.0,3.01713796196
3,1_38_1,38,1.0,42.2121117459,1_I,training,03,1_B,4.0,00100,kill,1.0,200.0,0.974928253727
4,1_38_1,38,1.0,45.181052377,1_I,training,03,1_B,5.0,00001,kill,1.0,300.0,0.856923755875
5,1_38_1,38,1.0,48.0561548488,1_I,training,03,1_B,6.0,00101,kill,1.0,400.0,0.759680454867
6,1_38_1,38,1.0,51.8532014168,1_I,training,03,1_B,7.0,11011,ignore,1.0,500.0,1.6827034714
7,1_38_1,38,1.0,55.1189878419,1_I,training,03,1_B,8.0,11010,ignore,1.0,600.0,1.16037296516
8,1_38_1,38,1.0,58.5254085079,1_I,training,03,1_B,9.0,00111,ignore,1.0,700.0,1.29872107538
9,1_38_1,38,1.0,61.5567757732,1_I,training,03,1_B,10.0,11001,kill,0.0,600.0,0.920123979611
10,1_38_1,38,1.0,66.0101188865,1_I,training,03,1_B,11.0,01000,kill,0.0,500.0,2.34888894306
11,1_38_1,38,1.0,69.7446724303,1_I,training,03,1_B,12.0,01010,ignore,1.0,600.0,1.63928142115
12,1_38_1,38,1.0,74.7292667063,1_I,training,03,1_B,13.0,10001,ignore,0.0,500.0,2.87825295741
13,1_38_1,38,1.0,77.9638154392,1_I,training,03,1_B,14.0,11111,ignore,1.0,600.0,1.13134250522
14,1_38_1,38,1.0,81.3858470935,1_I,training,03,1_B,15.0,00110,ignore,1.0,700.0,1.33602047768
15,1_38_1,38,1.0,87.5892771234,1_I,training,03,1_B,16.0,00010,ignore,1.0,800.0,4.11629920088
16,1_38_1,38,1.0,91.6424120218,1_I,training,03,1_B,17.0,01110,ignore,1.0,900.0,2.00814834961
17,1_38_1,38,1.0,96.8926910529,1_I,training,03,1_B,18.0,01100,kill,1.0,1000.0,3.18653870578
18,1_38_1,38,1.0,102.314802568,1_I,training,03,1_B,19.0,11110,ignore,1.0,1100.0,3.3640294272
19,1_38_1,38,1.0,107.815031887,1_I,training,03,1_B,20.0,01011,ignore,1.0,1200.0,3.4391157344
20,1_38_1,38,1.0,112.737170663,1_I,training,03,1_B,21.0,11000,kill,0.0,1100.0,2.87100584618
21,1_38_1,38,1.0,116.737379135,1_I,training,03,1_B,22.0,01111,ignore,1.0,1200.0,1.91774387639
22,1_38_1,38,1.0,120.315673658,1_I,training,03,1_B,23.0,10011,ignore,1.0,1300.0,1.51495959501
23,1_38_1,38,1.0,124.300205393,1_I,training,03,1_B,24.0,10111,ignore,1.0,1400.0,1.85864957927
24,1_38_1,38,1.0,128.409774171,1_I,training,03,1_B,25.0,11101,kill,1.0,1500.0,2.03799601787
25,1_38_1,38,1.0,132.363098041,1_I,training,03,1_B,26.0,10110,ignore,1.0,1600.0,1.91142590666
26,1_38_1,38,1.0,136.597694882,1_I,training,03,1_B,27.0,11100,kill,1.0,1700.0,2.18224419263
27,1_38_1,38,1.0,140.050953966,1_I,training,03,1_B,28.0,10010,ignore,1.0,1800.0,1.38458952921
28,1_38_1,38,1.0,143.160467258,1_I,training,03,1_B,29.0,01101,kill,1.0,1900.0,1.0597745557
