,unique_id,pair_id,sbj_id,wall_time,condition,block,rule_id,rule_num,trial,stimulus,choice,correct,points,reaction_time
0,2_43_2,43,2.0,41.2956801162,2_ND,training,03,1_A,1.0,11011,ignore,1.0,100.0,3.31909130292
1,2_43_2,43,2.0,45.1241622049,2_ND,training,03,1_A,2.0,01100,ignore,0.0,0.0,1.5782271555
2,2_43_2,43,2.0,48.7808237336,2_ND,training,03,1_A,3.0,10111,ignore,1.0,100.0,1.41447770199
3,2_43_2,43,2.0,52.1717633867,2_ND,training,03,1_A,4.0,11101,ignore,1.0,200.0,1.14533168621
4,2_43_2,43,2.0,56.2659875465,2_ND,training,03,1_A,5.0,00101,ignore,1.0,300.0,1.8547050071
5,2_43_2,43,2.0,59.985128684,2_ND,training,03,1_A,6.0,01101,ignore,0.0,200.0,1.47193544708
6,2_43_2,43,2.0,65.673215617,2_ND,training,03,1_A,7.0,01010,ignore,0.0,100.0,3.47258910004
7,2_43_2,43,2.0,70.3456197145,2_ND,training,03,1_A,8.0,10101,kill,0.0,0.0,2.42397643436
8,2_43_2,43,2.0,76.4556188697,2_ND,training,03,1_A,9.0,11010,kill,1.0,100.0,3.83980410891
9,2_43_2,43,2.0,82.0500459804,2_ND,training,03,1_A,10.0,00010,ignore,1.0,200.0,3.3440197154
10,2_43_2,43,2.0,86.7223562113,2_ND,training,03,1_A,11.0,00100,ignore,1.0,300.0,2.40340599273
11,2_43_2,43,2.0,90.6290374377,2_ND,training,03,1_A,12.0,01000,ignore,0.0,200.0,1.68537845454
12,2_43_2,43,2.0,94.7388030641,2_ND,training,03,1_A,13.0,10000,kill,0.0,100.0,1.86945344316
13,2_43_2,43,2.0,100.786343659,2_ND,training,03,1_A,14.0,11111,ignore,1.0,200.0,3.82188611022
14,2_43_2,43,2.0,105.865009001,2_ND,training,03,1_A,15.0,10001,ignore,1.0,300.0,2.84759418448
15,2_43_2,43,2.0,109.365343934,2_ND,training,03,1_A,16.0,10010,ignore,1.0,400.0,1.2639856276
16,2_43_2,43,2.0,113.068891267,2_ND,training,03,1_A,17.0,11100,ignore,0.0,300.0,1.47366742831
