,unique_id,pair_id,sbj_id,wall_time,condition,block,rule_id,rule_num,trial,stimulus,choice,correct,points,reaction_time
0,3_4_8,4,8.0,53.4446210844,3_D,training,04,1_B,1.0,11000,kill,0.0,0.0,7.74974008889
1,3_4_8,4,8.0,59.97660416,3_D,training,04,1_B,2.0,00111,ignore,1.0,100.0,4.29288732444
2,3_4_8,4,8.0,64.3833198933,3_D,training,04,1_B,3.0,10000,kill,0.0,0.0,2.22001351111
3,3_4_8,4,8.0,68.6962761956,3_D,training,04,1_B,4.0,01100,ignore,0.0,0.0,2.13645824
4,3_4_8,4,8.0,78.3847165156,3_D,training,04,1_B,5.0,00011,ignore,1.0,100.0,7.50425941333
5,3_4_8,4,8.0,83.6978505956,3_D,training,04,1_B,6.0,11110,ignore,1.0,200.0,3.13341952
6,3_4_8,4,8.0,87.4482642489,3_D,training,04,1_B,7.0,00001,kill,0.0,100.0,1.56424078222
7,3_4_8,4,8.0,91.6830967467,3_D,training,04,1_B,8.0,01010,ignore,0.0,0.0,2.04315136
8,3_4_8,4,8.0,96.7773795556,3_D,training,04,1_B,9.0,01011,kill,0.0,0.0,2.9022976
9,3_4_8,4,8.0,101.309154418,3_D,training,04,1_B,10.0,01110,ignore,0.0,0.0,2.34246428445
10,3_4_8,4,8.0,105.293962524,3_D,training,04,1_B,11.0,00000,kill,1.0,100.0,1.79708046222
11,3_4_8,4,8.0,109.591272676,3_D,training,04,1_B,12.0,00101,ignore,1.0,200.0,2.11451136
12,3_4_8,4,8.0,113.638572942,3_D,training,04,1_B,13.0,01000,kill,1.0,300.0,1.84297500444
13,3_4_8,4,8.0,117.310865067,3_D,training,04,1_B,14.0,00100,ignore,0.0,200.0,1.45254371556
14,3_4_8,4,8.0,121.498759964,3_D,training,04,1_B,15.0,01111,ignore,1.0,300.0,2.00047217778
15,3_4_8,4,8.0,125.124127858,3_D,training,04,1_B,16.0,00110,ignore,0.0,200.0,1.46241166222
16,3_4_8,4,8.0,129.296562916,3_D,training,04,1_B,17.0,11111,ignore,0.0,100.0,2.01076337778
17,3_4_8,4,8.0,136.609780338,3_D,training,04,1_B,18.0,10010,kill,0.0,0.0,5.14413255111
18,3_4_8,4,8.0,143.313590329,3_D,training,04,1_B,19.0,10101,ignore,0.0,0.0,4.50862279111
19,3_4_8,4,8.0,147.92351232,3_D,training,04,1_B,20.0,11100,ignore,1.0,100.0,2.44394467556
20,3_4_8,4,8.0,151.064438329,3_D,training,04,1_B,21.0,11101,kill,1.0,200.0,0.983995164444
21,3_4_8,4,8.0,154.221119431,3_D,training,04,1_B,22.0,10100,ignore,1.0,300.0,0.975046257778
22,3_4_8,4,8.0,157.5650944,3_D,training,04,1_B,23.0,11001,kill,1.0,400.0,1.10795832889
23,3_4_8,4,8.0,161.2686976,3_D,training,04,1_B,24.0,10111,kill,1.0,500.0,1.52582172444
24,3_4_8,4,8.0,164.315839147,3_D,training,04,1_B,25.0,11010,ignore,1.0,600.0,0.879297706666
25,3_4_8,4,8.0,169.035136,3_D,training,04,1_B,26.0,11011,kill,1.0,700.0,2.54653212444
26,3_4_8,4,8.0,171.8634752,3_D,training,04,1_B,27.0,10001,kill,1.0,800.0,0.658245973334
27,3_4_8,4,8.0,174.598324622,3_D,training,04,1_B,28.0,10110,ignore,1.0,900.0,0.566339128889
28,3_4_8,4,8.0,177.598480782,3_D,training,04,1_B,29.0,10011,kill,1.0,1000.0,0.82258432
29,3_4_8,4,8.0,180.770665529,3_D,training,04,1_B,30.0,01001,kill,0.0,900.0,1.00432099556
30,3_4_8,4,8.0,184.677398187,3_D,training,04,1_B,31.0,00010,ignore,0.0,800.0,1.74753820444
31,3_4_8,4,8.0,190.553051022,3_D,training,04,1_B,32.0,01101,ignore,1.0,900.0,3.69126087111
32,3_4_8,4,8.0,193.506487467,3_D,training,04,1_B,33.0,11011,ignore,0.0,800.0,0.787906560001
33,3_4_8,4,8.0,197.272511147,3_D,training,04,1_B,34.0,10111,kill,1.0,900.0,1.60353251556
34,3_4_8,4,8.0,201.944884338,3_D,training,04,1_B,35.0,10100,ignore,1.0,1000.0,2.49749731555
35,3_4_8,4,8.0,204.89826816,3_D,training,04,1_B,36.0,10000,ignore,1.0,1100.0,0.786575075555
36,3_4_8,4,8.0,207.945520356,3_D,training,04,1_B,37.0,11000,ignore,1.0,1200.0,0.88230144
37,3_4_8,4,8.0,211.570984676,3_D,training,04,1_B,38.0,10101,kill,1.0,1300.0,1.45393692444
38,3_4_8,4,8.0,215.962006187,3_D,training,04,1_B,39.0,11111,ignore,0.0,1200.0,2.21821297778
39,3_4_8,4,8.0,220.306276409,3_D,training,04,1_B,40.0,00001,kill,0.0,1100.0,2.17519217778
40,3_4_8,4,8.0,224.134705493,3_D,training,04,1_B,41.0,00101,ignore,1.0,1200.0,1.64542492445
41,3_4_8,4,8.0,227.713241884,3_D,training,04,1_B,42.0,00000,kill,1.0,1300.0,1.40953201778
42,3_4_8,4,8.0,231.729270898,3_D,training,04,1_B,43.0,01100,kill,1.0,1400.0,1.83914552889
43,3_4_8,4,8.0,239.026970453,3_D,training,04,1_B,44.0,10010,kill,0.0,1300.0,5.09842346667
44,3_4_8,4,8.0,242.246025671,3_D,training,04,1_B,45.0,00010,ignore,0.0,1200.0,1.04962161778
45,3_4_8,4,8.0,247.121522062,3_D,training,04,1_B,46.0,11001,ignore,0.0,1100.0,2.71103118222
46,3_4_8,4,8.0,251.418920391,3_D,training,04,1_B,47.0,11101,kill,1.0,1200.0,2.13550136889
47,3_4_8,4,8.0,256.825675378,3_D,training,04,1_B,48.0,10110,ignore,1.0,1300.0,3.22382193778
48,3_4_8,4,8.0,263.623483449,3_D,training,04,1_B,49.0,01010,kill,1.0,1400.0,4.64380273778
49,3_4_8,4,8.0,269.092676551,3_D,training,04,1_B,50.0,01001,ignore,1.0,1500.0,3.31806947556
50,3_4_8,4,8.0,273.671286898,3_D,training,04,1_B,51.0,01101,kill,0.0,1400.0,2.40684743111
51,3_4_8,4,8.0,277.046607929,3_D,training,04,1_B,52.0,00111,ignore,1.0,1500.0,1.19556835556
52,3_4_8,4,8.0,281.953424782,3_D,training,04,1_B,53.0,01000,ignore,0.0,1400.0,2.75422634667
53,3_4_8,4,8.0,286.282023822,3_D,training,04,1_B,54.0,01110,kill,1.0,1500.0,2.17003320889
54,3_4_8,4,8.0,289.219810418,3_D,training,04,1_B,55.0,00110,kill,1.0,1600.0,0.768893439999
55,3_4_8,4,8.0,295.188899271,3_D,training,04,1_B,56.0,11010,ignore,1.0,1700.0,3.81778488889
56,3_4_8,4,8.0,300.689734827,3_D,training,04,1_B,57.0,01011,ignore,1.0,1800.0,3.34205724444
57,3_4_8,4,8.0,305.534059236,3_D,training,04,1_B,58.0,10001,kill,1.0,1900.0,2.66893283556
58,3_4_8,4,8.0,310.987727076,3_D,training,04,1_B,59.0,01111,ignore,1.0,2000.0,3.28734520889
59,3_4_8,4,8.0,316.472699164,3_D,training,04,1_B,60.0,00100,kill,1.0,2100.0,3.29626595555
60,3_4_8,4,8.0,321.176319716,3_D,training,04,1_B,61.0,11110,ignore,1.0,2200.0,2.55353031111
61,3_4_8,4,8.0,328.036462649,3_D,training,04,1_B,62.0,10011,kill,1.0,2300.0,4.70562759111
62,3_4_8,4,8.0,332.458750009,3_D,training,04,1_B,63.0,11100,ignore,1.0,2400.0,2.24109880889
63,3_4_8,4,8.0,338.506452196,3_D,training,04,1_B,64.0,00011,ignore,1.0,2500.0,3.89332593778
64,3_4_8,4,8.0,344.647566222,3_D,training,04,1_B,65.0,11111,kill,1.0,2600.0,3.99014627556
65,3_4_8,4,8.0,350.023246507,3_D,training,04,1_B,66.0,10111,kill,1.0,2700.0,3.20307768889
66,3_4_8,4,8.0,354.101661867,3_D,training,04,1_B,67.0,00011,ignore,1.0,2800.0,1.92853731555
67,3_4_8,4,8.0,360.164890169,3_D,training,04,1_B,68.0,11110,ignore,1.0,2900.0,3.90551239111
68,3_4_8,4,8.0,364.649695573,3_D,training,04,1_B,69.0,00100,kill,1.0,3000.0,2.30598997333
69,3_4_8,4,8.0,369.290860089,3_D,training,04,1_B,70.0,01000,kill,1.0,3100.0,2.45866069333
70,3_4_8,4,8.0,373.588161138,3_D,training,04,1_B,71.0,10101,kill,1.0,3200.0,2.13360554667
71,3_4_8,4,8.0,377.807383609,3_D,training,04,1_B,72.0,11100,ignore,1.0,3300.0,2.07031182222
72,3_4_8,4,8.0,382.22973696,3_D,training,04,1_B,73.0,10000,ignore,1.0,3400.0,2.24963043556
73,3_4_8,4,8.0,385.964498489,3_D,training,04,1_B,74.0,01101,ignore,1.0,3500.0,1.56539562667
74,3_4_8,4,8.0,389.5742592,3_D,training,04,1_B,75.0,00001,ignore,1.0,3600.0,1.44563029333
75,3_4_8,4,8.0,393.933867804,3_D,training,04,1_B,76.0,00110,kill,1.0,3700.0,2.20176952889
