,unique_id,pair_id,sbj_id,wall_time,condition,block,rule_id,rule_num,trial,stimulus,choice,correct,points,reaction_time
0,1_1_1,1,1.0,103.408683294,1_I,training,01,1_A,1.0,10100,kill,1.0,100.0,8.304611603
1,1_1_1,1,1.0,107.502579285,1_I,training,01,1_A,2.0,00100,kill,0.0,0.0,2.26611187337
2,1_1_1,1,1.0,112.784089254,1_I,training,01,1_A,3.0,11100,kill,1.0,100.0,3.46789107347
3,1_1_1,1,1.0,115.862457576,1_I,training,01,1_A,4.0,01101,ignore,0.0,0.0,1.25199604351
4,1_1_1,1,1.0,119.597024681,1_I,training,01,1_A,5.0,00000,ignore,1.0,100.0,1.90220172564
5,1_1_1,1,1.0,122.831508718,1_I,training,01,1_A,6.0,11011,ignore,1.0,200.0,1.41436849847
6,1_1_1,1,1.0,126.4098594,1_I,training,01,1_A,7.0,00111,ignore,0.0,100.0,1.77016457777
7,1_1_1,1,1.0,130.425682138,1_I,training,01,1_A,8.0,01000,ignore,1.0,200.0,2.19178438945
8,1_1_1,1,1.0,134.364756546,1_I,training,01,1_A,9.0,10110,kill,1.0,300.0,2.12380344833
9,1_1_1,1,1.0,137.568108911,1_I,training,01,1_A,10.0,00011,ignore,0.0,200.0,1.38737420291
10,1_1_1,1,1.0,141.662062312,1_I,training,01,1_A,11.0,10000,ignore,0.0,100.0,2.27273680706
11,1_1_1,1,1.0,144.601863487,1_I,training,01,1_A,12.0,11110,kill,1.0,200.0,1.13872109529
12,1_1_1,1,1.0,149.883588985,1_I,training,01,1_A,13.0,00101,ignore,0.0,100.0,3.45759477959
13,1_1_1,1,1.0,153.671052606,1_I,training,01,1_A,14.0,00110,kill,0.0,0.0,1.97849302002
14,1_1_1,1,1.0,157.30193642,1_I,training,01,1_A,15.0,01001,ignore,0.0,0.0,1.83274447885
15,1_1_1,1,1.0,161.161534075,1_I,training,01,1_A,16.0,10111,kill,0.0,0.0,2.06023538785
16,1_1_1,1,1.0,165.239937997,1_I,training,01,1_A,17.0,01010,kill,0.0,0.0,2.3038338404
17,1_1_1,1,1.0,168.333822121,1_I,training,01,1_A,18.0,11000,kill,1.0,100.0,1.32182084327
18,1_1_1,1,1.0,171.650837514,1_I,training,01,1_A,19.0,11010,ignore,0.0,0.0,1.54726326991
19,1_1_1,1,1.0,174.586809531,1_I,training,01,1_A,20.0,01011,kill,1.0,100.0,1.14784609473
20,1_1_1,1,1.0,181.509086833,1_I,training,01,1_A,21.0,11001,kill,0.0,0.0,5.14809594095
21,1_1_1,1,1.0,184.384233004,1_I,training,01,1_A,22.0,10001,kill,0.0,0.0,1.06506232685
22,1_1_1,1,1.0,187.024981093,1_I,training,01,1_A,23.0,10010,kill,1.0,100.0,0.868443300946
23,1_1_1,1,1.0,189.993865137,1_I,training,01,1_A,24.0,01111,kill,1.0,200.0,1.19240531662
24,1_1_1,1,1.0,192.994044423,1_I,training,01,1_A,25.0,01110,kill,0.0,100.0,1.2071497711
25,1_1_1,1,1.0,197.541113012,1_I,training,01,1_A,26.0,00001,ignore,0.0,0.0,2.76457366743
26,1_1_1,1,1.0,200.603800998,1_I,training,01,1_A,27.0,10011,kill,0.0,0.0,1.28363991612
27,1_1_1,1,1.0,203.44766219,1_I,training,01,1_A,28.0,11111,kill,0.0,0.0,1.05453286456
28,1_1_1,1,1.0,208.322936011,1_I,training,01,1_A,29.0,00010,kill,0.0,0.0,3.07399938036
29,1_1_1,1,1.0,212.448145525,1_I,training,01,1_A,30.0,01100,ignore,1.0,100.0,2.34734107825
30,1_1_1,1,1.0,215.323309016,1_I,training,01,1_A,31.0,11101,kill,0.0,0.0,1.09113132545
31,1_1_1,1,1.0,218.604725012,1_I,training,01,1_A,32.0,10101,ignore,1.0,100.0,1.49354537226
32,1_1_1,1,1.0,222.058019807,1_I,training,01,1_A,33.0,11111,kill,0.0,0.0,1.67216552841
33,1_1_1,1,1.0,227.980224945,1_I,training,01,1_A,34.0,11101,kill,0.0,0.0,4.1392002612
34,1_1_1,1,1.0,231.120997409,1_I,training,01,1_A,35.0,00101,ignore,0.0,0.0,1.34484999285
35,1_1_1,1,1.0,234.121226408,1_I,training,01,1_A,36.0,10000,kill,1.0,100.0,1.22560182789
36,1_1_1,1,1.0,237.028978953,1_I,training,01,1_A,37.0,11100,kill,1.0,200.0,1.11931359324
37,1_1_1,1,1.0,239.747881439,1_I,training,01,1_A,38.0,11001,ignore,1.0,300.0,0.92002964799
38,1_1_1,1,1.0,242.748217561,1_I,training,01,1_A,39.0,10001,kill,0.0,200.0,1.20126475424
39,1_1_1,1,1.0,245.435841802,1_I,training,01,1_A,40.0,00110,kill,0.0,100.0,0.894768239575
40,1_1_1,1,1.0,248.111373038,1_I,training,01,1_A,41.0,00010,kill,0.0,0.0,0.912951527269
41,1_1_1,1,1.0,250.617353952,1_I,training,01,1_A,42.0,01110,kill,0.0,0.0,0.757349615994
42,1_1_1,1,1.0,253.429924713,1_I,training,01,1_A,43.0,10101,kill,0.0,0.0,1.02197973135
43,1_1_1,1,1.0,257.180389927,1_I,training,01,1_A,44.0,01001,kill,1.0,100.0,1.96321327245
44,1_1_1,1,1.0,259.789866186,1_I,training,01,1_A,45.0,01010,kill,0.0,0.0,0.834851654213
45,1_1_1,1,1.0,262.268415975,1_I,training,01,1_A,46.0,10011,kill,0.0,0.0,0.711860606982
46,1_1_1,1,1.0,265.83737834,1_I,training,01,1_A,47.0,10100,kill,1.0,100.0,1.78655949258
47,1_1_1,1,1.0,269.150037301,1_I,training,01,1_A,48.0,10010,ignore,0.0,0.0,1.52122506108
48,1_1_1,1,1.0,272.290820669,1_I,training,01,1_A,49.0,10110,ignore,0.0,0.0,1.35400353698
49,1_1_1,1,1.0,275.322253504,1_I,training,01,1_A,50.0,00000,ignore,1.0,100.0,1.21675329499
50,1_1_1,1,1.0,280.119361061,1_I,training,01,1_A,51.0,11011,ignore,1.0,200.0,3.03022722214
51,1_1_1,1,1.0,284.088339398,1_I,training,01,1_A,52.0,11000,kill,1.0,300.0,2.21096032673
52,1_1_1,1,1.0,289.104213773,1_I,training,01,1_A,53.0,01101,ignore,0.0,200.0,3.22444047598
53,1_1_1,1,1.0,292.604381514,1_I,training,01,1_A,54.0,01000,ignore,1.0,300.0,1.72421500501
54,1_1_1,1,1.0,296.276446013,1_I,training,01,1_A,55.0,11010,ignore,0.0,200.0,1.89326114414
55,1_1_1,1,1.0,300.886097389,1_I,training,01,1_A,56.0,01011,ignore,0.0,100.0,2.83144906312
56,1_1_1,1,1.0,304.026857345,1_I,training,01,1_A,57.0,00100,ignore,1.0,200.0,1.35500644982
57,1_1_1,1,1.0,307.07388456,1_I,training,01,1_A,58.0,01111,kill,1.0,300.0,1.27521089394
58,1_1_1,1,1.0,313.636759209,1_I,training,01,1_A,59.0,01100,ignore,1.0,400.0,4.77450112543
59,1_1_1,1,1.0,318.683841589,1_I,training,01,1_A,60.0,10111,kill,0.0,300.0,3.25852957005
60,1_1_1,1,1.0,321.605869686,1_I,training,01,1_A,61.0,00001,kill,1.0,400.0,1.13302242073
61,1_1_1,1,1.0,324.699814427,1_I,training,01,1_A,62.0,00111,ignore,0.0,300.0,1.30196656872
62,1_1_1,1,1.0,328.215618243,1_I,training,01,1_A,63.0,00011,kill,1.0,400.0,1.7358878585
63,1_1_1,1,1.0,334.075273307,1_I,training,01,1_A,64.0,11110,kill,1.0,500.0,4.08045753609
64,1_1_1,1,1.0,338.669299513,1_I,training,01,1_A,65.0,01101,ignore,0.0,400.0,2.81759911582
65,1_1_1,1,1.0,342.466359603,1_I,training,01,1_A,66.0,10011,kill,0.0,300.0,2.00577051738
66,1_1_1,1,1.0,347.216619231,1_I,training,01,1_A,67.0,00100,ignore,1.0,400.0,2.96259202455
67,1_1_1,1,1.0,350.232376862,1_I,training,01,1_A,68.0,01010,kill,0.0,300.0,1.25786630694
68,1_1_1,1,1.0,354.998275772,1_I,training,01,1_A,69.0,11001,ignore,1.0,400.0,2.98228176623
69,1_1_1,1,1.0,357.62340286,1_I,training,01,1_A,70.0,00001,ignore,0.0,300.0,0.852144283461
70,1_1_1,1,1.0,361.279835134,1_I,training,01,1_A,71.0,11101,ignore,1.0,400.0,1.84795206288
71,1_1_1,1,1.0,363.983101865,1_I,training,01,1_A,72.0,01111,kill,1.0,500.0,0.915706250132
72,1_1_1,1,1.0,366.576976367,1_I,training,01,1_A,73.0,10111,kill,0.0,400.0,0.779844113925
73,1_1_1,1,1.0,368.967707938,1_I,training,01,1_A,74.0,11011,kill,0.0,300.0,0.611169697215
74,1_1_1,1,1.0,371.65924152,1_I,training,01,1_A,75.0,11110,kill,1.0,400.0,0.93068900465
75,1_1_1,1,1.0,376.259470262,1_I,training,01,1_A,76.0,11010,ignore,0.0,300.0,2.81969634865
76,1_1_1,1,1.0,380.447207079,1_I,training,01,1_A,77.0,11100,kill,1.0,400.0,2.40050796718
77,1_1_1,1,1.0,383.009790828,1_I,training,01,1_A,78.0,10110,kill,1.0,500.0,0.765143278303
78,1_1_1,1,1.0,387.947581046,1_I,training,01,1_A,79.0,01001,kill,1.0,600.0,3.1489137944
79,1_1_1,1,1.0,390.666518491,1_I,training,01,1_A,80.0,10010,kill,1.0,700.0,0.956128416462
80,1_1_1,1,1.0,394.557362958,1_I,training,01,1_A,81.0,11111,ignore,1.0,800.0,2.10060591715
81,1_1_1,1,1.0,400.02639165,1_I,training,01,1_A,82.0,00000,ignore,1.0,900.0,3.69402787373
82,1_1_1,1,1.0,403.635936545,1_I,training,01,1_A,83.0,10101,kill,0.0,800.0,1.83864777714
83,1_1_1,1,1.0,407.995556009,1_I,training,01,1_A,84.0,01011,ignore,0.0,700.0,2.59568147719
84,1_1_1,1,1.0,410.464422092,1_I,training,01,1_A,85.0,00011,kill,1.0,800.0,0.706206513449
85,1_1_1,1,1.0,412.855170662,1_I,training,01,1_A,86.0,00010,kill,0.0,700.0,0.621289270597
86,1_1_1,1,1.0,415.745975359,1_I,training,01,1_A,87.0,01100,ignore,1.0,800.0,1.12346444005
