,unique_id,pair_id,sbj_id,wall_time,condition,block,rule_id,rule_num,trial,stimulus,choice,correct,points,reaction_time
0,3_1_6,1,6.0,6.09333077333,3_D,training,01,1_B,1.0,00110,ignore,1.0,100.0,1.50177024
1,3_1_6,1,6.0,8.64041016889,3_D,training,01,1_B,2.0,10010,ignore,1.0,200.0,0.349541262225
2,3_1_6,1,6.0,17.8132832711,3_D,training,01,1_B,3.0,11111,ignore,0.0,100.0,6.98981262222
3,3_1_6,1,6.0,21.4543163733,3_D,training,01,1_B,4.0,00111,ignore,1.0,200.0,1.47165098667
4,3_1_6,1,6.0,25.5953700978,3_D,training,01,1_B,5.0,01011,ignore,0.0,100.0,1.96324323556
5,3_1_6,1,6.0,29.83002624,3_D,training,01,1_B,6.0,10111,kill,0.0,0.0,2.04186567111
6,3_1_6,1,6.0,33.81497088,3_D,training,01,1_B,7.0,01101,ignore,1.0,100.0,1.79686940445
7,3_1_6,1,6.0,39.4874740622,3_D,training,01,1_B,8.0,01110,ignore,0.0,0.0,3.49858588444
8,3_1_6,1,6.0,43.3160470756,3_D,training,01,1_B,9.0,01111,ignore,0.0,0.0,1.65120739556
9,3_1_6,1,6.0,47.0195854222,3_D,training,01,1_B,10.0,01001,ignore,1.0,100.0,1.48540842667
10,3_1_6,1,6.0,51.207552,3_D,training,01,1_B,11.0,01010,kill,1.0,200.0,1.99161514667
11,3_1_6,1,6.0,55.2548050489,3_D,training,01,1_B,12.0,00010,kill,0.0,100.0,1.86088391111
12,3_1_6,1,6.0,58.8489463467,3_D,training,01,1_B,13.0,00000,ignore,0.0,0.0,1.39941347556
13,3_1_6,1,6.0,65.2090157511,3_D,training,01,1_B,14.0,11101,kill,0.0,0.0,4.18909013333
14,3_1_6,1,6.0,68.5218167467,3_D,training,01,1_B,15.0,10100,kill,1.0,100.0,1.12928768
15,3_1_6,1,6.0,72.3191233422,3_D,training,01,1_B,16.0,10001,ignore,0.0,0.0,1.61801358223
16,3_1_6,1,6.0,77.0697483378,3_D,training,01,1_B,17.0,11100,ignore,1.0,100.0,2.58350705778
17,3_1_6,1,6.0,83.3984384,3_D,training,01,1_B,18.0,00100,kill,1.0,200.0,4.14929208889
18,3_1_6,1,6.0,86.8363090489,3_D,training,01,1_B,19.0,11011,ignore,0.0,100.0,1.26751203556
19,3_1_6,1,6.0,91.8836716089,3_D,training,01,1_B,20.0,10101,ignore,0.0,0.0,2.88720042667
20,3_1_6,1,6.0,95.36863232,3_D,training,01,1_B,21.0,00011,ignore,1.0,100.0,1.31274894222
21,3_1_6,1,6.0,98.9313444978,3_D,training,01,1_B,22.0,11110,kill,1.0,200.0,1.40341816889
22,3_1_6,1,6.0,103.869045191,3_D,training,01,1_B,23.0,01000,ignore,1.0,300.0,2.76172771556
23,3_1_6,1,6.0,107.166537956,3_D,training,01,1_B,24.0,00101,ignore,0.0,200.0,1.11877148444
24,3_1_6,1,6.0,110.79197184,3_D,training,01,1_B,25.0,10011,kill,0.0,100.0,1.44128512
25,3_1_6,1,6.0,116.589441138,3_D,training,01,1_B,26.0,10000,ignore,0.0,0.0,3.62983936
