,unique_id,pair_id,sbj_id,wall_time,condition,block,rule_id,rule_num,trial,stimulus,choice,correct,points,reaction_time
0,3_18_1,18,1.0,29.3954678119,3_D,training,03,1_A,1.0,01100,ignore,0.0,0.0,5.3285639144
1,3_18_1,18,1.0,34.5051909606,3_D,training,03,1_A,2.0,01001,kill,1.0,100.0,2.99085832863
2,3_18_1,18,1.0,40.4117440473,3_D,training,03,1_A,3.0,11000,kill,1.0,200.0,3.80725066711
3,3_18_1,18,1.0,45.1307458177,3_D,training,03,1_A,4.0,00000,ignore,1.0,300.0,2.60573940319
4,3_18_1,18,1.0,50.2319719557,3_D,training,03,1_A,5.0,01101,ignore,0.0,200.0,2.98924667727
5,3_18_1,18,1.0,53.9352683841,3_D,training,03,1_A,6.0,10001,kill,0.0,100.0,1.59692711808
6,3_18_1,18,1.0,57.9511494843,3_D,training,03,1_A,7.0,00101,ignore,1.0,200.0,1.90973309129
7,3_18_1,18,1.0,62.1388460897,3_D,training,03,1_A,8.0,11110,kill,1.0,300.0,2.10720544466
8,3_18_1,18,1.0,66.0765173577,3_D,training,03,1_A,9.0,00001,ignore,1.0,400.0,1.83172627906
9,3_18_1,18,1.0,69.6235855955,3_D,training,03,1_A,10.0,10110,kill,0.0,300.0,1.43101747319
10,3_18_1,18,1.0,74.2488370452,3_D,training,03,1_A,11.0,01111,ignore,0.0,200.0,2.54288852825
11,3_18_1,18,1.0,77.7333886052,3_D,training,03,1_A,12.0,00010,kill,0.0,100.0,1.41022797249
12,3_18_1,18,1.0,82.1555043106,3_D,training,03,1_A,13.0,00110,ignore,1.0,200.0,2.3401969903
13,3_18_1,18,1.0,85.6400177041,3_D,training,03,1_A,14.0,10100,kill,0.0,100.0,1.39114249243
14,3_18_1,18,1.0,92.4276382973,3_D,training,03,1_A,15.0,11001,kill,0.0,0.0,4.69759294658
15,3_18_1,18,1.0,96.5841009391,3_D,training,03,1_A,16.0,10010,kill,0.0,0.0,2.0852677426
16,3_18_1,18,1.0,100.318667253,3_D,training,03,1_A,17.0,10111,kill,0.0,0.0,1.68466124852
17,3_18_1,18,1.0,103.771979717,3_D,training,03,1_A,18.0,00100,ignore,1.0,100.0,1.4042236491
18,3_18_1,18,1.0,106.928405796,3_D,training,03,1_A,19.0,01110,ignore,0.0,0.0,1.07002200185
19,3_18_1,18,1.0,111.897395058,3_D,training,03,1_A,20.0,10000,kill,0.0,0.0,2.91860984246
20,3_18_1,18,1.0,116.773370067,3_D,training,03,1_A,21.0,11010,ignore,0.0,0.0,2.8445675322
21,3_18_1,18,1.0,119.976632819,3_D,training,03,1_A,22.0,01000,ignore,0.0,0.0,1.14943520039
22,3_18_1,18,1.0,124.851890042,3_D,training,03,1_A,23.0,10011,kill,0.0,0.0,2.83509583312
23,3_18_1,18,1.0,130.711577269,3_D,training,03,1_A,24.0,11111,kill,0.0,0.0,3.82006048904
24,3_18_1,18,1.0,138.868226574,3_D,training,03,1_A,25.0,11101,ignore,1.0,100.0,6.13312689229
25,3_18_1,18,1.0,142.160707459,3_D,training,03,1_A,26.0,11100,ignore,0.0,0.0,1.26415815672
26,3_18_1,18,1.0,145.33269776,3_D,training,03,1_A,27.0,00111,ignore,1.0,100.0,1.11287525017
27,3_18_1,18,1.0,149.445038038,3_D,training,03,1_A,28.0,10101,kill,0.0,0.0,2.07208555704
28,3_18_1,18,1.0,152.945220852,3_D,training,03,1_A,29.0,01011,ignore,0.0,0.0,1.47289603325
29,3_18_1,18,1.0,160.023744997,3_D,training,03,1_A,30.0,11011,kill,0.0,0.0,5.04198023041
30,3_18_1,18,1.0,163.477015767,3_D,training,03,1_A,31.0,01010,ignore,0.0,0.0,1.44207227896
31,3_18_1,18,1.0,167.930352286,3_D,training,03,1_A,32.0,00011,ignore,1.0,100.0,2.42860368451
32,3_18_1,18,1.0,174.290091151,3_D,training,03,1_A,33.0,10000,ignore,1.0,200.0,4.32699171242
33,3_18_1,18,1.0,177.546502476,3_D,training,03,1_A,34.0,11000,ignore,0.0,100.0,1.24356526146
34,3_18_1,18,1.0,182.90617046,3_D,training,03,1_A,35.0,01010,kill,1.0,200.0,3.34300495202
35,3_18_1,18,1.0,186.562613217,3_D,training,03,1_A,36.0,11101,ignore,1.0,300.0,1.66101567712
36,3_18_1,18,1.0,190.765939793,3_D,training,03,1_A,37.0,01110,kill,1.0,400.0,2.16659086827
37,3_18_1,18,1.0,196.438130869,3_D,training,03,1_A,38.0,11110,ignore,0.0,300.0,3.65203404834
38,3_18_1,18,1.0,206.469870619,3_D,training,03,1_A,39.0,10111,ignore,1.0,400.0,8.00465213989
39,3_18_1,18,1.0,210.454430839,3_D,training,03,1_A,40.0,01011,ignore,0.0,300.0,1.95505433109
40,3_18_1,18,1.0,214.423370709,3_D,training,03,1_A,41.0,01100,ignore,0.0,200.0,1.95309982296
