,unique_id,pair_id,sbj_id,wall_time,condition,block,rule_id,rule_num,trial,stimulus,choice,correct,points,reaction_time
0,2_18_2,18,2.0,55.7904901758,2_ND,training,03,1_B,1.0,10100,kill,1.0,100.0,7.52663615341
1,2_18_2,18,2.0,60.6969223866,2_ND,training,03,1_B,2.0,00011,ignore,1.0,200.0,2.30611963392
2,2_18_2,18,2.0,68.5192347245,2_ND,training,03,1_B,3.0,00000,ignore,0.0,100.0,5.23458165649
3,2_18_2,18,2.0,72.3413401558,2_ND,training,03,1_B,4.0,11111,kill,0.0,0.0,1.24745420651
4,2_18_2,18,2.0,77.9666769436,2_ND,training,03,1_B,5.0,10101,kill,1.0,100.0,3.03188538356
5,2_18_2,18,2.0,84.2659198048,2_ND,training,03,1_B,6.0,11110,kill,0.0,0.0,3.7413079703
6,2_18_2,18,2.0,93.8913846777,2_ND,training,03,1_B,7.0,10000,kill,1.0,100.0,7.02992346506
7,2_18_2,18,2.0,99.0791381024,2_ND,training,03,1_B,8.0,01011,ignore,1.0,200.0,2.5816667563
8,2_18_2,18,2.0,104.701482954,2_ND,training,03,1_B,9.0,11100,kill,1.0,300.0,3.01870904203
9,2_18_2,18,2.0,112.770671884,2_ND,training,03,1_B,10.0,01010,ignore,1.0,400.0,5.48736740424
10,2_18_2,18,2.0,124.746296309,2_ND,training,03,1_B,11.0,00110,ignore,1.0,500.0,9.37188187765
11,2_18_2,18,2.0,131.090346778,2_ND,training,03,1_B,12.0,10011,kill,0.0,400.0,3.76114843049
12,2_18_2,18,2.0,138.340696036,2_ND,training,03,1_B,13.0,01100,ignore,0.0,300.0,4.63870402536
13,2_18_2,18,2.0,143.169095288,2_ND,training,03,1_B,14.0,01110,kill,0.0,200.0,2.21568828691
14,2_18_2,18,2.0,148.750296505,2_ND,training,03,1_B,15.0,11011,kill,0.0,100.0,2.9727154159
15,2_18_2,18,2.0,155.125673216,2_ND,training,03,1_B,16.0,10001,kill,1.0,200.0,3.76946123394
16,2_18_2,18,2.0,161.563456097,2_ND,training,03,1_B,17.0,01001,ignore,1.0,300.0,3.88066617376
17,2_18_2,18,2.0,167.2231398,2_ND,training,03,1_B,18.0,11000,ignore,1.0,400.0,3.12032196975
18,2_18_2,18,2.0,172.629656785,2_ND,training,03,1_B,19.0,01101,ignore,0.0,300.0,2.80008957745
19,2_18_2,18,2.0,178.020536307,2_ND,training,03,1_B,20.0,00010,kill,0.0,200.0,2.80673850652
20,2_18_2,18,2.0,182.458272387,2_ND,training,03,1_B,21.0,10110,kill,0.0,100.0,1.88713734374
21,2_18_2,18,2.0,189.130428375,2_ND,training,03,1_B,22.0,10111,kill,0.0,0.0,4.0649489856
22,2_18_2,18,2.0,194.083809102,2_ND,training,03,1_B,23.0,00101,ignore,0.0,0.0,2.35333540514
23,2_18_2,18,2.0,205.75622906,2_ND,training,03,1_B,24.0,01111,ignore,1.0,100.0,9.08897561088
24,2_18_2,18,2.0,214.631692599,2_ND,training,03,1_B,25.0,00111,kill,0.0,0.0,6.29117309097
25,2_18_2,18,2.0,219.241292986,2_ND,training,03,1_B,26.0,10010,kill,0.0,0.0,2.04948394441
26,2_18_2,18,2.0,225.444727801,2_ND,training,03,1_B,27.0,11101,kill,1.0,100.0,3.65085897053
27,2_18_2,18,2.0,231.445022561,2_ND,training,03,1_B,28.0,11001,ignore,1.0,200.0,3.45680146116
28,2_18_2,18,2.0,235.17957897,2_ND,training,03,1_B,29.0,01000,ignore,1.0,300.0,1.18199493325
29,2_18_2,18,2.0,246.164504342,2_ND,training,03,1_B,30.0,11010,ignore,1.0,400.0,8.45554934744
30,2_18_2,18,2.0,255.102408123,2_ND,training,03,1_B,31.0,00001,ignore,0.0,300.0,6.34501521215
31,2_18_2,18,2.0,267.743668102,2_ND,training,03,1_B,32.0,00100,ignore,0.0,200.0,10.0613704036
32,2_18_2,18,2.0,272.150139518,2_ND,training,03,1_B,33.0,10111,kill,0.0,100.0,1.86270963155
33,2_18_2,18,2.0,275.978435728,2_ND,training,03,1_B,34.0,01010,ignore,1.0,200.0,1.30728266282
34,2_18_2,18,2.0,282.353782471,2_ND,training,03,1_B,35.0,01110,ignore,1.0,300.0,3.81154498106
35,2_18_2,18,2.0,291.307283073,2_ND,training,03,1_B,36.0,11111,kill,0.0,200.0,6.44046117195
36,2_18_2,18,2.0,297.198223559,2_ND,training,03,1_B,37.0,10110,kill,0.0,100.0,3.3405006238
37,2_18_2,18,2.0,302.620399354,2_ND,training,03,1_B,38.0,01111,ignore,1.0,200.0,2.87517124194
38,2_18_2,18,2.0,306.261164236,2_ND,training,03,1_B,39.0,00001,ignore,0.0,100.0,1.10897864058
39,2_18_2,18,2.0,320.058741786,2_ND,training,03,1_B,40.0,11101,ignore,0.0,0.0,11.2368161663
40,2_18_2,18,2.0,331.215501496,2_ND,training,03,1_B,41.0,11100,ignore,0.0,0.0,8.62359901818
41,2_18_2,18,2.0,334.871923136,2_ND,training,03,1_B,42.0,00111,ignore,1.0,100.0,1.05870442768
42,2_18_2,18,2.0,339.028410255,2_ND,training,03,1_B,43.0,00110,ignore,1.0,200.0,1.61776663146
43,2_18_2,18,2.0,345.075552541,2_ND,training,03,1_B,44.0,00101,kill,1.0,300.0,3.49322524376
44,2_18_2,18,2.0,350.857091952,2_ND,training,03,1_B,45.0,10101,kill,1.0,400.0,3.23161229961
45,2_18_2,18,2.0,359.419986444,2_ND,training,03,1_B,46.0,10100,ignore,0.0,300.0,6.00964168611
46,2_18_2,18,2.0,363.545208079,2_ND,training,03,1_B,47.0,11110,kill,0.0,200.0,1.46461547177
47,2_18_2,18,2.0,367.889180136,2_ND,training,03,1_B,48.0,11011,ignore,1.0,300.0,1.80786130357
48,2_18_2,18,2.0,371.780001158,2_ND,training,03,1_B,49.0,01011,ignore,1.0,400.0,1.35981068041
49,2_18_2,18,2.0,376.49898743,2_ND,training,03,1_B,50.0,11010,ignore,1.0,500.0,2.20476451846
50,2_18_2,18,2.0,380.9835735,2_ND,training,03,1_B,51.0,01000,ignore,1.0,600.0,1.93434736754
51,2_18_2,18,2.0,386.17132323,2_ND,training,03,1_B,52.0,01100,ignore,0.0,500.0,2.54698443808
52,2_18_2,18,2.0,390.859041965,2_ND,training,03,1_B,53.0,10010,ignore,1.0,600.0,2.15141749536
53,2_18_2,18,2.0,394.53108711,2_ND,training,03,1_B,54.0,01101,ignore,0.0,500.0,1.1199824622
54,2_18_2,18,2.0,400.875193411,2_ND,training,03,1_B,55.0,11000,ignore,1.0,600.0,3.81176912994
55,2_18_2,18,2.0,404.93787997,2_ND,training,03,1_B,56.0,10000,ignore,0.0,500.0,1.51194824378
56,2_18_2,18,2.0,408.35993425,2_ND,training,03,1_B,57.0,10001,ignore,0.0,400.0,0.865555419168
57,2_18_2,18,2.0,411.766296876,2_ND,training,03,1_B,58.0,00010,ignore,1.0,500.0,0.857108783232
58,2_18_2,18,2.0,423.313728791,2_ND,training,03,1_B,59.0,11001,ignore,1.0,600.0,9.00005213719
59,2_18_2,18,2.0,430.782906062,2_ND,training,03,1_B,60.0,00000,ignore,0.0,500.0,4.83574690225
60,2_18_2,18,2.0,435.423741143,2_ND,training,03,1_B,61.0,00011,ignore,1.0,600.0,2.06547323125
61,2_18_2,18,2.0,451.111975092,2_ND,training,03,1_B,62.0,10011,ignore,1.0,700.0,13.1169498838
62,2_18_2,18,2.0,456.831028281,2_ND,training,03,1_B,63.0,01001,ignore,1.0,800.0,3.13205653314
63,2_18_2,18,2.0,462.490662311,2_ND,training,03,1_B,64.0,00100,kill,1.0,900.0,3.06394318934
64,2_18_2,18,2.0,471.006771677,2_ND,training,03,1_B,65.0,00011,ignore,1.0,1000.0,5.97943126121
65,2_18_2,18,2.0,478.585236717,2_ND,training,03,1_B,66.0,11001,kill,0.0,900.0,5.03930405467
66,2_18_2,18,2.0,491.413976299,2_ND,training,03,1_B,67.0,01111,ignore,1.0,1000.0,10.2820129555
67,2_18_2,18,2.0,499.898787338,2_ND,training,03,1_B,68.0,11101,kill,1.0,1100.0,5.951848633
68,2_18_2,18,2.0,504.977165141,2_ND,training,03,1_B,69.0,00101,ignore,0.0,1000.0,2.52769408686
69,2_18_2,18,2.0,510.352430189,2_ND,training,03,1_B,70.0,10000,ignore,0.0,900.0,2.82684745273
70,2_18_2,18,2.0,514.13389324,2_ND,training,03,1_B,71.0,00001,ignore,0.0,800.0,1.16374486274
71,2_18_2,18,2.0,520.43102475,2_ND,training,03,1_B,72.0,11011,ignore,1.0,900.0,3.76667456251
72,2_18_2,18,2.0,525.650018207,2_ND,training,03,1_B,73.0,10100,kill,1.0,1000.0,2.63790965158
73,2_18_2,18,2.0,536.572430262,2_ND,training,03,1_B,74.0,01101,ignore,0.0,900.0,8.37533278514
74,2_18_2,18,2.0,540.713253234,2_ND,training,03,1_B,75.0,00110,ignore,1.0,1000.0,1.50800059609
75,2_18_2,18,2.0,545.916713091,2_ND,training,03,1_B,76.0,00010,ignore,1.0,1100.0,2.65802311361
76,2_18_2,18,2.0,551.291914096,2_ND,training,03,1_B,77.0,01000,ignore,1.0,1200.0,2.78419512283
77,2_18_2,18,2.0,555.213980896,2_ND,training,03,1_B,78.0,11111,kill,0.0,1100.0,1.37799301362
78,2_18_2,18,2.0,559.870457136,2_ND,training,03,1_B,79.0,10011,kill,0.0,1000.0,2.11930385762
79,2_18_2,18,2.0,563.573734513,2_ND,training,03,1_B,80.0,01001,ignore,1.0,1100.0,1.15735374593
80,2_18_2,18,2.0,568.26147008,2_ND,training,03,1_B,81.0,10101,kill,1.0,1200.0,2.10252266018
81,2_18_2,18,2.0,572.292942882,2_ND,training,03,1_B,82.0,00111,ignore,1.0,1300.0,1.45603582441
82,2_18_2,18,2.0,579.605827214,2_ND,training,03,1_B,83.0,01110,ignore,1.0,1400.0,4.7909060418
83,2_18_2,18,2.0,585.043538252,2_ND,training,03,1_B,84.0,10110,kill,0.0,1300.0,2.9062647149
84,2_18_2,18,2.0,590.575087617,2_ND,training,03,1_B,85.0,11010,kill,0.0,1200.0,3.00891587068
85,2_18_2,18,2.0,595.419054954,2_ND,training,03,1_B,86.0,10111,kill,0.0,1100.0,2.28812491251
86,2_18_2,18,2.0,599.169297269,2_ND,training,03,1_B,87.0,11100,kill,1.0,1200.0,1.20795515052
87,2_18_2,18,2.0,602.497530462,2_ND,training,03,1_B,88.0,01011,ignore,1.0,1300.0,0.768819166453
88,2_18_2,18,2.0,606.107092259,2_ND,training,03,1_B,89.0,00000,ignore,0.0,1200.0,1.0572917971
89,2_18_2,18,2.0,609.685369688,2_ND,training,03,1_B,90.0,10010,ignore,1.0,1300.0,1.04110217207
90,2_18_2,18,2.0,613.560595119,2_ND,training,03,1_B,91.0,01100,ignore,0.0,1200.0,1.32690266889
91,2_18_2,18,2.0,617.763966713,2_ND,training,03,1_B,92.0,10001,ignore,0.0,1100.0,1.65818075678
92,2_18_2,18,2.0,621.279678277,2_ND,training,03,1_B,93.0,01010,ignore,1.0,1200.0,0.978645508545
93,2_18_2,18,2.0,630.201982773,2_ND,training,03,1_B,94.0,11000,kill,0.0,1100.0,6.38707063276
94,2_18_2,18,2.0,634.702268296,2_ND,training,03,1_B,95.0,11110,kill,0.0,1000.0,1.98010945526
95,2_18_2,18,2.0,640.686913687,2_ND,training,03,1_B,96.0,00100,ignore,0.0,900.0,3.40847520876
96,2_18_2,18,2.0,644.062079387,2_ND,training,03,1_B,97.0,00011,ignore,1.0,1000.0,0.815809967731
